geonameid	name	lat	lon	feature_code	admin1	admin2	population	timezone	modified
1510350	Berdsk	54.75352	83.09624	PPLA2	53		90250	Asia/Novosibirsk	2025-04-15
1510370	Belyy Yar	58.44258	85.04515	PPLA2	75		7795	Asia/Tomsk	2024-09-12
1510377	Belyy Yar	53.59442	91.38197	PPLA2	31		8951	Asia/Krasnoyarsk	2025-06-12
1510421	Belozerskoye	55.82411	65.58757	PPLA2	40		4364	Asia/Yekaterinburg	2025-02-18
1510450	Beloyarskiy	63.71194	66.67222	PPLA2	32		20087	Asia/Yekaterinburg	2024-08-12
1510451	Beloyarskiy	56.75713	61.41629	PPLA2	71		12438	Asia/Yekaterinburg	2024-04-20
1510469	Belovo	54.42119	86.29907	PPLA2	29		75764	Asia/Novokuznetsk	2025-04-15
1510502	Belokurikha	51.99749	84.99714	PPLA2	04		14733	Asia/Barnaul	2025-05-15
1510697	Baykalovo	57.39595	63.76812	PPLA2	71		6043	Asia/Yekaterinburg	2024-04-20
1510853	Barnaul	53.36199	83.72786	PPLA	04	1535931	632372	Asia/Barnaul	2026-04-14
1510916	Barabinsk	55.35072	78.35873	PPLA2	53		31508	Asia/Novosibirsk	2025-04-15
1511057	Bakchar	57.02114	82.07201	PPLA2	75		7195	Asia/Tomsk	2024-09-12
1511094	Bagan	54.09949	77.66691	PPLA2	53		5803	Asia/Novosibirsk	2025-04-15
1511135	Azovo	54.70462	73.02377	PPLA2	54		5311	Asia/Omsk	2025-03-11
1511304	Askiz	53.13129	90.52821	PPLA2	31		6928	Asia/Krasnoyarsk	2025-06-12
1511309	Asino	56.99918	86.15518	PPLA2	75		27070	Asia/Tomsk	2024-09-12
1511330	Asbest	57.00816	61.46344	PPLA2	71		74583	Asia/Yekaterinburg	2024-04-20
1511368	Artëmovskiy	57.35422	61.87121	PPLA2	71		33700	Asia/Yekaterinburg	2024-04-20
1511381	Aromashevo	56.86753	68.64507	PPLA2	78		5573	Asia/Yekaterinburg	2024-08-12
1511382	Armizonskoye	55.94875	67.68438	PPLA2	78		4711	Asia/Yekaterinburg	2024-08-12
1511428	Argayash	55.48847	60.87364	PPLA2	13		10096	Asia/Yekaterinburg	2025-02-18
1511494	Anzhero-Sudzhensk	56.07568	86.02434	PPLA2	29		82526	Asia/Novokuznetsk	2025-04-15
1511736	Altayskoye	51.95156	85.33686	PPLA2	04		13852	Asia/Barnaul	2025-05-15
1511755	Al’menevo	54.94467	63.57625	PPLA2	40		0	Asia/Yekaterinburg	2025-02-18
1511783	Aleysk	52.49631	82.77466	PPLA2	04		28019	Asia/Barnaul	2025-05-15
1511845	Aleksandrovskoye	60.42903	77.86417	PPLA2	75		0	Asia/Tomsk	2024-09-12
1512064	Ak-Dovurak	51.17524	90.59782	PPLA2	79		12593	Asia/Krasnoyarsk	2025-06-12
1512086	Akademgorodok	54.8523	83.106	PPLX	53		50000	Asia/Novosibirsk	2015-11-30
1512102	Aginskoye	55.25931	94.91237	PPLA2	91		6077	Asia/Krasnoyarsk	2024-09-12
1512165	Achinsk	56.26792	90.50145	PPLA2	91		117634	Asia/Krasnoyarsk	2024-09-12
1512205	Abaza	52.65303	90.09454	PPLA2	31		18094	Asia/Krasnoyarsk	2025-06-12
1512210	Abatskoye	56.28765	70.45378	PPLA2	78		8195	Asia/Yekaterinburg	2024-08-12
1512218	Aban	56.67674	96.06506	PPLA2	91		9670	Asia/Krasnoyarsk	2024-09-12
1512236	Abakan	53.7154	91.42593	PPLA	31		184168	Asia/Krasnoyarsk	2026-04-14
1536289	Snezhinsk	56.07834	60.74785	PPLA2	13		50086	Asia/Yekaterinburg	2025-02-18
1536656	Ural’skiy	56.6757	61.0824	PPLA2	71		0	Asia/Yekaterinburg	2024-04-20
1538634	Ozersk	55.75556	60.70278	PPL	13		81023	Asia/Yekaterinburg	2023-06-06
1538635	Zheleznogorsk	56.25109	93.53142	PPLA2	91		93834	Asia/Krasnoyarsk	2024-09-12
1538636	Novoural’sk	57.25483	60.09052	PPLA2	71		93849	Asia/Yekaterinburg	2024-04-20
1538637	Seversk	56.60056	84.88639	PPLA2	75		109844	Asia/Tomsk	2024-09-12
1538638	Lokomotivnyy	53.0448	60.61563	PPLA2	13		10663	Asia/Yekaterinburg	2026-04-17
1538640	Svobodnyy	58.03972	60.39611	PPLA2	71		9508	Asia/Yekaterinburg	2024-04-20
1538642	Sibirskiy	53.57988	83.76691	PPLA2	04		11952	Asia/Barnaul	2025-05-15
1540484	Kedrovyy	57.5623	79.56865	PPLA2	75		3061	Asia/Tomsk	2024-09-13
1544583	Uyskoye	54.3775	60.00472	PPLA2	13	1487907	7668	Asia/Yekaterinburg	2025-02-21
2012330	Ust’-Ilimsk	57.98925	102.70641	PPLA2	20		0	Asia/Irkutsk	2025-02-18
2012349	Krasnyy Chikoy	50.36392	108.75586	PPLA2	93		6824	Asia/Chita	2025-06-12
2012484	Zima	53.9202	102.0442	PPLA2	20		33323	Asia/Irkutsk	2025-02-18
2012530	Zhigansk	66.76804	123.37658	PPLA2	63	2012529	3237	Asia/Yakutsk	2024-11-12
2012532	Zhigalovo	54.81009	105.15932	PPLA2	20		5272	Asia/Irkutsk	2025-02-18
2012557	Zheleznogorsk-Ilimskiy	56.57665	104.12968	PPLA2	20		28456	Asia/Irkutsk	2025-02-18
2012570	Zhatay	62.16263	129.83406	PPLA2	63		8131	Asia/Yakutsk	2024-11-12
2012593	Zeya	53.73586	127.25598	PPLA2	05		26999	Asia/Yakutsk	2025-08-13
2012626	Zavitinsk	50.11105	129.44035	PPLA2	05		13198	Asia/Yakutsk	2025-06-12
2012702	Zalari	53.55879	102.50909	PPLA2	20		9781	Asia/Irkutsk	2025-02-18
2012728	Zakamensk	50.37627	103.28706	PPLA2	11		12250	Asia/Irkutsk	2025-05-15
2012735	Zaigrayevo	51.83121	108.25943	PPLA2	11		5512	Asia/Irkutsk	2025-12-15
2012780	Zabaykal’sk	49.65137	117.32674	PPLA2	93		10563	Asia/Chita	2025-06-12
2012874	Ytyk-Kyuyël’	62.36153	133.56178	PPLA2	63		7023	Asia/Yakutsk	2024-11-12
2013018	Yelantsy	52.80362	106.40571	PPLA2	20		4009	Asia/Irkutsk	2025-02-18
2013032	Yekaterinoslavka	50.3737	129.11074	PPLA2	05		10178	Asia/Yakutsk	2025-06-12
2013159	Yakutsk	62.03114	129.72288	PPLA	63	8617188	235600	Asia/Yakutsk	2026-04-14
2013176	Yakovlevka	44.42678	133.47582	PPLA2	59		4996	Asia/Vladivostok	2025-08-13
2013229	Vyazemskiy	47.53342	134.75785	PPLA2	30		15247	Asia/Vladivostok	2025-07-16
2013332	Vol’no-Nadezhdinskoye	43.37474	131.9955	PPLA2	59		6577	Asia/Vladivostok	2025-08-13
2013348	Vladivostok	43.10562	131.87353	PPLA	59		604901	Asia/Vladivostok	2026-05-02
2013362	Vladimiro-Aleksandrovskoye	42.89199	133.07768	PPLA2	59		5444	Asia/Vladivostok	2025-08-13
2013392	Vilyuysk	63.75136	121.63292	PPLA2	63	8617247	9948	Asia/Yakutsk	2024-11-12
2013460	Verkh-Usugli	52.68697	115.18745	PPLA2	93		0	Asia/Chita	2026-03-10
2013639	Verkhnevilyuysk	63.44571	120.30814	PPLA2	63	2013638	6341	Asia/Yakutsk	2024-11-12
2013865	Ust’-Uda	54.17387	103.02865	PPLA2	20		5169	Asia/Irkutsk	2025-02-18
2013894	Ust’-Ordynskiy	52.80878	104.74705	PPLA2	20		14538	Asia/Irkutsk	2025-02-18
2013923	Ust’-Kut	56.7979	105.78657	PPLA2	20		48202	Asia/Irkutsk	2025-02-18
2013952	Ust’-Ilimsk	58.00056	102.66194	PPL	20		100271	Asia/Irkutsk	2023-06-06
2014006	Ussuriysk	43.80467	131.95734	PPLA2	59		157068	Asia/Vladivostok	2025-08-13
2014022	Usol’ye-Sibirskoye	52.75194	103.64528	PPL	20		85900	Asia/Irkutsk	2023-06-08
2014407	Ulan-Ude	51.82648	107.59979	PPLA	11	2050912	360278	Asia/Irkutsk	2026-04-14
2014718	Tynda	55.14941	124.73676	PPLA2	05		37335	Asia/Yakutsk	2025-06-12
2014779	Turuntayevo	52.20199	107.6429	PPLA2	11		6260	Asia/Irkutsk	2025-06-12
2014836	Tupik	54.42804	119.94198	PPLA2	93		996	Asia/Chita	2026-01-18
2014927	Tulun	54.56759	100.57659	PPLA2	20		51330	Asia/Irkutsk	2025-02-18
2015061	Troitskoye	49.44131	136.54778	PPLA2	30		0	Asia/Vladivostok	2025-07-16
2015306	Tiksi	71.69075	128.86524	PPLA2	63	2025971	5700	Asia/Yakutsk	2024-11-12
2015310	Fokino	42.97096	132.41035	PPLA2	59		25827	Asia/Vladivostok	2025-08-13
2015352	Terney	45.04952	136.61238	PPLA2	59	2015351	3876	Asia/Vladivostok	2025-08-13
2015469	Novonukutskiy	53.70185	102.70996	PPLA2	20		3121	Asia/Irkutsk	2025-02-18
2015545	Tarbagatay	51.48121	107.36378	PPLA2	11		4175	Asia/Irkutsk	2025-05-15
2015608	Tambovka	50.0995	128.05832	PPLA2	05		7834	Asia/Yakutsk	2025-06-12
2015701	Taksimo	56.34543	114.89428	PPLA2	11		10359	Asia/Irkutsk	2025-06-12
2015833	Svobodnyy	51.37498	128.1401	PPLA2	05		61017	Asia/Yakutsk	2025-12-15
2015842	Svirsk	53.09108	103.34345	PPLA2	20		14717	Asia/Irkutsk	2025-02-18
2015913	Suntar	62.16083	117.65547	PPLA2	63		8639	Asia/Yakutsk	2024-11-12
2016110	Sretensk	52.24877	117.70889	PPLA2	93	undefined = Sretenskiy Rayon	7698	Asia/Chita	2025-06-12
2016187	Spassk-Dal’niy	44.60059	132.82042	PPLA2	59		45265	Asia/Vladivostok	2025-08-13
2016216	Sosnovo-Ozërskoye	52.52289	111.53845	PPLA2	11		5840	Asia/Irkutsk	2024-11-12
2016307	Solnechnyy	50.72498	136.63562	PPLA2	30		14227	Asia/Vladivostok	2025-07-16
2016402	Smolyaninovo	43.28685	132.45494	PPLA2	59		5277	Asia/Vladivostok	2026-01-21
2016412	Smidovich	48.59434	133.81029	PPLA2	89		5720	Asia/Vladivostok	2025-06-12
2016422	Slyudyanka	51.6621	103.70996	PPLA2	20		18809	Asia/Irkutsk	2025-02-18
2016430	Slavyanka	42.86242	131.38919	PPLA2	59		10375	Asia/Vladivostok	2026-01-21
2016443	Skovorodino	53.98367	123.94014	PPLA2	05		10007	Asia/Yakutsk	2025-06-12
2016701	Shimanovsk	52.00318	127.67622	PPLA2	05		21466	Asia/Yakutsk	2025-06-12
2016708	Shilka	51.85136	116.02854	PPLA2	93		14132	Asia/Chita	2025-06-12
2016757	Shelopugino	51.65215	117.56234	PPLA2	93		3416	Asia/Chita	2026-01-18
2016764	Shelekhov	52.21591	104.09934	PPLA2	20		47459	Asia/Irkutsk	2025-02-18
2016910	Severobaykal’sk	55.63826	109.32709	PPLA2	11		25800	Asia/Irkutsk	2025-06-12
2016942	Seryshevo	51.09398	128.38132	PPLA2	05		11794	Asia/Yakutsk	2025-07-16
2017215	Sangar	63.92405	127.46744	PPLA2	63		4633	Asia/Yakutsk	2024-11-12
2017409	Romny	50.71892	129.29284	PPLA2	05		3413	Asia/Yakutsk	2025-06-12
2017487	Raychikhinsk	49.79573	129.40346	PPLA2	05		23745	Asia/Yakutsk	2024-10-11
2017615	Progress	49.74529	129.67217	PPLA2	05		9820	Asia/Yakutsk	2024-10-11
2017646	Priargunsk	50.3648	119.09532	PPLA2	93		7902	Asia/Chita	2025-06-12
2017705	Poyarkovo	49.62544	128.6505	PPLA2	05		7003	Asia/Yakutsk	2025-06-12
2017824	Pokrovsk	61.47923	129.13864	PPLA2	63		9763	Asia/Yakutsk	2024-11-12
2017838	Pokrovka	43.95134	131.63848	PPLA2	59		10614	Asia/Vladivostok	2025-08-13
2017851	Pogranichnyy	44.41041	131.37847	PPLA2	59		11930	Asia/Vladivostok	2025-08-13
2017945	Petrovsk-Zabaykal’skiy	51.2758	108.84714	PPLA2	93		19713	Asia/Chita	2025-06-12
2017979	Petropavlovka	50.61213	105.32351	PPLA2	11		7582	Asia/Irkutsk	2025-05-15
2018040	Pereyaslavka	47.965	135.06356	PPLA2	30		7815	Asia/Vladivostok	2025-07-16
2018116	Partizansk	43.11992	133.12316	PPLA2	59		42489	Asia/Vladivostok	2025-10-09
2018301	Osa	53.38544	103.86948	PPLA2	20		4454	Asia/Irkutsk	2025-02-18
2018498	Olovyannaya	50.94627	115.57553	PPLA2	93		8247	Asia/Chita	2025-10-14
2018553	Ol’ga	43.74667	135.29419	PPLA2	59	2018541	4328	Asia/Vladivostok	2024-10-11
2018567	Olenyok	68.50472	112.4485	PPLA2	63	2018564	2265	Asia/Yakutsk	2025-05-08
2018719	Obluch’ye	49.01603	131.0545	PPLA2	89		7831	Asia/Vladivostok	2025-06-12
2018735	Nyurba	63.28431	118.34975	PPLA2	63	2020847	9972	Asia/Yakutsk	2024-11-12
2018888	Novopokrovka	45.85324	134.50076	PPLA2	59		3946	Asia/Vladivostok	2025-08-13
2018931	Novokiyevskiy Uval	51.65994	128.91946	PPLA2	05		0	Asia/Yakutsk	2025-06-12
2018964	Novobureyskiy	49.79988	129.87805	PPLA2	05		8550	Asia/Yakutsk	2025-06-12
2019118	Nizhniy Tsasuchey	50.51127	115.12458	PPLA2	93		3278	Asia/Chita	2025-10-14
2019167	Nizhniy Bestyakh	61.96551	129.92225	PPLA2	63		3218	Asia/Yakutsk	2024-11-12
2019309	Neryungri	56.65836	124.72499	PPL	63		66320	Asia/Yakutsk	2020-10-09
2019323	Nerchinskiy Zavod	51.30843	119.61693	PPLA2	93		3012	Asia/Chita	2025-06-12
2019326	Nerchinsk	51.97981	116.58693	PPLA2	93		15360	Asia/Chita	2025-06-12
2019488	Namtsy	62.72414	129.66606	PPLA2	63		7980	Asia/Yakutsk	2024-11-12
2019528	Nakhodka	42.8436	132.91831	PPLA2	59		146920	Asia/Vladivostok	2025-10-09
2019892	Mogoytuy	51.28758	114.93178	PPLA2	93		8420	Asia/Chita	2025-06-12
2019912	Mogocha	53.73965	119.76889	PPLA2	93		12647	Asia/Chita	2025-06-12
2020013	Mikhaylovka	43.93356	132.00895	PPLA2	59		9300	Asia/Vladivostok	2025-08-13
2020313	Mama	58.30963	112.90378	PPLA2	20		4239	Asia/Irkutsk	2025-02-18
2020591	Magdagachi	53.4524	125.80744	PPLA2	05		11739	Asia/Yakutsk	2025-06-12
2020689	Luchegorsk	46.4446	134.29342	PPLA2	59		21833	Asia/Vladivostok	2025-08-13
2020812	Lesozavodsk	45.47171	133.39827	PPLA2	59		41778	Asia/Vladivostok	2025-08-13
2020838	Lensk	60.72383	114.93447	PPLA2	63		23694	Asia/Yakutsk	2024-11-12
2020841	Leninskoye	47.94275	132.61924	PPLA2	89		6827	Asia/Vladivostok	2025-06-12
2020888	Lazo	43.38298	133.90362	PPLA2	59		3551	Asia/Vladivostok	2025-08-13
2021031	Kyren	51.68225	102.14044	PPLA2	11		5334	Asia/Irkutsk	2025-05-15
2021041	Kyra	49.57952	111.9766	PPLA2	93		4452	Asia/Chita	2026-03-10
2021066	Kyakhta	50.34956	106.451	PPLA2	11		18431	Asia/Irkutsk	2025-05-15
2021093	Kuytun	54.33886	101.50817	PPLA2	20		10566	Asia/Irkutsk	2025-02-18
2021116	Kutulik	53.35296	102.78584	PPLA2	20		5390	Asia/Irkutsk	2025-02-18
2021618	Krasnokamensk	50.09284	118.03224	PPLA2	93		54316	Asia/Chita	2025-10-14
2021799	Konstantinovka	49.62038	127.99038	PPLA2	05		5702	Asia/Yakutsk	2025-06-12
2021851	Komsomolsk-on-Amur	50.55034	137.00995	PPLA2	30		275908	Asia/Vladivostok	2022-10-07
2022003	Kizhinga	51.84851	109.9067	PPLA2	11		6459	Asia/Irkutsk	2026-01-18
2022064	Kirovskiy	45.09221	133.50145	PPLA2	59		9467	Asia/Vladivostok	2025-08-13
2022083	Kirensk	57.7756	108.11535	PPLA2	20		13308	Asia/Irkutsk	2025-02-18
2022289	Khorol’	44.42697	132.07709	PPLA2	59		11245	Asia/Vladivostok	2024-04-20
2022304	Khorinsk	52.16249	109.78008	PPLA2	11		7986	Asia/Irkutsk	2025-06-12
2022463	Khilok	51.35876	110.46165	PPLA2	93		10627	Asia/Chita	2026-01-18
2022773	Khandyga	62.65302	135.56649	PPLA2	63	2015174	6796	Asia/Vladivostok	2024-11-12
2022890	Khabarovsk	48.46204	135.0971	PPLA	30	2022887	618150	Asia/Vladivostok	2026-04-14
2023029	Kazachinskoye	56.27198	107.58186	PPLA2	20		2581	Asia/Irkutsk	2025-02-18
2023058	Kavalerovo	44.27163	135.05145	PPLA2	59		16945	Asia/Vladivostok	2025-08-13
2023094	Karymskoye	51.62679	114.33681	PPLA2	93		11901	Asia/Chita	2025-06-12
2023226	Kamen’-Rybolov	44.74007	132.04217	PPLA2	59		11489	Asia/Vladivostok	2025-08-13
2023286	Kalga	50.92506	118.89911	PPLA2	93		3573	Asia/Chita	2025-06-12
2023333	Kachug	53.96227	105.88592	PPLA2	20		6971	Asia/Irkutsk	2025-02-18
2023350	Kabansk	52.05227	106.65485	PPLA2	11		6257	Asia/Irkutsk	2025-05-15
2023377	Ivolginsk	51.74522	107.28435	PPLA2	11		7109	Asia/Irkutsk	2025-05-15
2023406	Ivanovka	50.36077	127.99719	PPLA2	05		0	Asia/Yakutsk	2024-09-12
2023469	Irkutsk	52.29566	104.29076	PPLA	20	2023464	623869	Asia/Irkutsk	2026-04-14
2023584	Imeni Poliny Osipenko	52.4242	136.48681	PPLA2	30		2479	Asia/Vladivostok	2025-07-16
2024122	Gazimurskiy Zavod	51.55017	118.32876	PPLA2	93		2358	Asia/Chita	2026-03-10
2024461	Ekimchan	53.06867	132.93974	PPLA2	05		1177	Asia/Yakutsk	2025-06-12
2024812	Dul’durga	50.67436	113.58926	PPLA2	93		6382	Asia/Chita	2025-06-12
2025241	Churapcha	61.99979	132.43298	PPLA2	63		7280	Asia/Yakutsk	2024-11-12
2025256	Chumikan	54.71818	135.31569	PPLA2	30		1305	Asia/Vladivostok	2025-07-16
2025286	Chuguyevka	44.16337	133.86625	PPLA2	59		13354	Asia/Vladivostok	2025-08-13
2025339	Chita	52.04311	113.49171	PPLA	93		349005	Asia/Chita	2026-04-14
2025458	Chernyshevsk	52.52225	117.01745	PPLA2	93		12466	Asia/Chita	2025-06-12
2025489	Chernigovka	44.3415	132.56931	PPLA2	59		13969	Asia/Vladivostok	2025-08-13
2025527	Cheremkhovo	53.14745	103.08192	PPLA2	20		57395	Asia/Irkutsk	2025-02-18
2025579	Chegdomyn	51.13057	133.00199	PPLA2	30		14855	Asia/Vladivostok	2025-07-16
2025630	Chara	56.90328	118.25899	PPLA2	93		1974	Asia/Chita	2025-06-12
2026126	Borzya	50.39138	116.53355	PPLA2	93		30421	Asia/Chita	2025-10-14
2026160	Borogontsy	62.67007	131.17309	PPLA2	63		5280	Asia/Yakutsk	2024-11-12
2026303	Bol'šoj Kamen'	43.1112	132.35021	PPLA2	59		40387	Asia/Vladivostok	2026-01-21
2026544	Bokhan	53.15265	103.77005	PPLA2	20		5387	Asia/Irkutsk	2025-02-18
2026583	Bodaybo	57.85345	114.20407	PPLA2	20		15933	Asia/Irkutsk	2025-02-18
2026609	Blagoveshchensk	50.27593	127.52637	PPLA	05		225091	Asia/Yakutsk	2026-04-14
2026643	Birobidzhan	48.793	132.92033	PPLA	89		73623	Asia/Vladivostok	2026-04-14
2026708	Bichura	50.59014	107.59773	PPLA2	11		9559	Asia/Irkutsk	2026-03-10
2026861	Berdigestyakh	62.09798	126.70205	PPLA2	63		5948	Asia/Yakutsk	2024-11-12
2026895	Belogorsk	50.91239	128.51238	PPLA2	05		67911	Asia/Yakutsk	2025-07-16
2027004	Bayanday	53.06142	105.50743	PPLA2	20		2854	Asia/Irkutsk	2025-02-18
2027042	Batagay-Alyta	67.7986	130.40363	PPLA2	63	8617246	1666	Asia/Yakutsk	2024-11-12
2027044	Batagay	67.65501	134.63821	PPLA2	63	2013462	4266	Asia/Vladivostok	2024-11-12
2027109	Barguzin	53.61696	109.6319	PPLA2	11		6052	Asia/Irkutsk	2025-06-12
2027244	Bagdarin	54.44356	113.58661	PPLA2	11		4676	Asia/Irkutsk	2025-06-12
2027316	Ayan	56.4631	138.17625	PPLA2	30		1286	Asia/Vladivostok	2024-07-10
2027456	Artëm	43.35757	132.19137	PPLA2	59		102300	Asia/Vladivostok	2025-08-13
2027468	Arsen’yev	44.15695	133.27331	PPLA2	59		58700	Asia/Vladivostok	2025-08-13
2027487	Arkhara	49.42449	130.08426	PPLA2	05		10430	Asia/Yakutsk	2025-06-12
2027596	Anuchino	43.964	133.05698	PPLA2	59		4658	Asia/Vladivostok	2025-08-13
2027667	Angarsk	52.55968	103.91413	PPLA2	20		243158	Asia/Irkutsk	2025-02-18
2027740	Amurzet	47.69447	131.09603	PPLA2	89		5213	Asia/Vladivostok	2025-06-12
2027749	Amursk	50.23221	136.89703	PPLA2	30		46993	Asia/Vladivostok	2025-07-16
2027786	Amga	60.89939	131.98175	PPLA2	63		6151	Asia/Yakutsk	2024-11-12
2027933	Aleksandrovskiy Zavod	50.92571	117.93711	PPLA2	93		2516	Asia/Chita	2025-06-12
2027968	Aldan	58.61232	125.40002	PPLA2	63	2027964	24426	Asia/Yakutsk	2024-11-12
2028028	Aksha	50.28105	113.287	PPLA2	93		3950	Asia/Chita	2025-06-12
2028078	Aginskoye	51.10754	114.54173	PPLA2	93	2028094	17496	Asia/Chita	2025-06-12
2051523	Bratsk	56.1325	101.61417	PPLA2	20	11749372	256600	Asia/Irkutsk	2022-10-08
2055166	Sayansk	54.11287	102.17773	PPLA2	20		43949	Asia/Irkutsk	2025-02-18
2056752	Khabarovsk Vtoroy	48.43787	135.12994	PPLX	30		578303	Asia/Vladivostok	2025-01-10
2118647	Vilyuchinsk	52.93196	158.40585	PPLA2	92		25204	Asia/Kamchatka	2024-12-11
2119283	Zyryanka	65.73539	150.89387	PPLA2	63	2119872	3627	Asia/Magadan	2024-11-12
2119441	Yuzhno-Sakhalinsk	46.9543	142.73559	PPLA	64		198973	Asia/Sakhalin	2026-04-14
2119538	Yelizovo	53.18936	158.38282	PPLA2	92		40692	Asia/Kamchatka	2024-12-12
2119626	Yagodnoye	62.52725	149.62502	PPLA2	44		3921	Asia/Magadan	2025-06-12
2119932	Vanino	49.09821	140.25207	PPLA2	30		18618	Asia/Vladivostok	2025-07-16
2120047	Ust’-Omchug	61.13672	149.63259	PPLA2	44		4515	Asia/Magadan	2025-06-12
2120048	Ust-Nera	64.56968	143.237	PPLA2	63	2122308	9148	Asia/Magadan	2016-10-16
2120059	Ust’-Kamchatsk	56.236	162.533	PPLA2	92		0	Asia/Kamchatka	2025-07-07
2120063	Ust’-Bol’sheretsk	52.82582	156.2829	PPLA2	92	2120062	0	Asia/Kamchatka	2024-12-12
2120261	Uglegorsk	49.0799	142.06875	PPLA2	64		12669	Asia/Sakhalin	2025-06-12
2120334	Tymovskoye	50.84767	142.66256	PPLA2	64		8030	Asia/Sakhalin	2025-06-12
2120530	Tomari	47.76596	142.06551	PPLA2	64		4910	Asia/Sakhalin	2025-07-16
2120591	Tilichiki	60.42965	166.06572	PPLA2	92		1968	Asia/Kamchatka	2024-12-12
2120612	Tigil’	57.76114	158.6837	PPLA2	92		1993	Asia/Kamchatka	2024-12-12
2120864	Susuman	62.78045	148.15376	PPLA2	44		7367	Asia/Magadan	2025-07-16
2121025	Srednekolymsk	67.45588	153.70399	PPLA2	63	2121024	3459	Asia/Magadan	2024-11-12
2121052	Sovetskaya Gavan’	48.97215	140.28881	PPLA2	30		29740	Asia/Vladivostok	2024-10-11
2121114	Sobolevo	54.30051	155.94772	PPLA2	92		0	Asia/Kamchatka	2024-12-12
2121126	Smirnykh	49.74553	142.83413	PPLA2	64		7116	Asia/Sakhalin	2026-04-17
2121373	Seymchan	62.93242	152.39431	PPLA2	44		3455	Asia/Magadan	2025-08-13
2121385	Kasivobara	50.67328	156.12371	PPLA2	64		2422	Asia/Magadan	2025-06-12
2121909	Poronaysk	49.22045	143.0912	PPLA2	64		16677	Asia/Sakhalin	2025-08-13
2122090	Pevek	69.70279	170.30708	PPLA2	15		4837	Asia/Anadyr	2024-11-12
2122104	Petropavlovsk-Kamchatsky	53.06393	158.62751	PPLA	92		181216	Asia/Kamchatka	2026-04-14
2122256	Palatka	60.10135	150.93379	PPLA2	44		4534	Asia/Magadan	2025-06-12
2122262	Palana	59.08418	159.95623	PPLA2	92	2124279	3671	Asia/Kamchatka	2024-12-12
2122389	Ossora	59.24954	163.07198	PPLA2	92	undefined = Karaginskiy Rayon	2420	Asia/Kamchatka	2024-12-12
2122493	Omsukchan	62.51531	155.79406	PPLA2	44		4201	Asia/Magadan	2025-08-13
2122574	Ola	59.58032	151.29946	PPLA2	44		6347	Asia/Magadan	2025-06-12
2122614	Okha	53.59485	142.9528	PPLA2	64		26560	Asia/Sakhalin	2026-05-11
2122783	Nogliki	51.79681	143.13645	PPLA2	64		10098	Asia/Sakhalin	2025-06-12
2122843	Nikol’skoye	55.19683	165.99779	PPLA2	92		613	Asia/Kamchatka	2024-12-12
2122894	Nevel’sk	46.67956	141.85587	PPLA2	64		17000	Asia/Sakhalin	2025-06-12
2123278	Mil’kovo	54.69469	158.61884	PPLA2	92		8251	Asia/Kamchatka	2024-12-12
2123614	Makarov	48.62557	142.77863	PPLA2	64		6663	Asia/Sakhalin	2025-06-12
2123628	Magadan	59.56274	150.80211	PPLA	44		92782	Asia/Magadan	2026-04-14
2124286	Korsakov	46.63406	142.78288	PPLA2	64		35091	Asia/Sakhalin	2026-05-11
2124598	Khonuu	66.45545	143.22294	PPLA2	63	2123220	0	Asia/Magadan	2025-05-08
2124615	Kholmsk	47.04612	142.04938	PPLA2	64		32681	Asia/Sakhalin	2025-06-12
2125034	Kamenskoye	62.46778	166.20666	PPLA2	92		678	Asia/Kamchatka	2024-12-12
2125693	Evensk	61.91732	159.23302	PPLA2	44		2024	Asia/Magadan	2025-08-13
2125711	Esso	55.92736	158.70731	PPLA2	92		1965	Asia/Kamchatka	2024-12-12
2125945	Dolinsk	47.32837	142.79626	PPLA2	64		11989	Asia/Sakhalin	2025-06-12
2126123	Chokurdakh	70.61828	147.89693	PPLA2	63		2506	Asia/Magadan	2024-11-12
2126199	Cherskiy	68.75322	161.33099	PPLA2	63		3707	Asia/Magadan	2025-05-08
2126785	Belaya Gora	68.53823	146.1852	PPLA2	63	2127365	2383	Asia/Magadan	2024-11-12
2127154	Aniva	46.71576	142.53244	PPLA2	64		7963	Asia/Sakhalin	2025-06-12
2127202	Anadyr	64.73424	177.5103	PPLA	15		15604	Asia/Anadyr	2026-04-14
2127282	Aleksandrovsk-Sakhalinskiy	50.89632	142.16337	PPLA2	64		12024	Asia/Sakhalin	2025-06-12
2609894	Yantarnyy	54.87102	19.94016	PPLA2	23	825118	5527	Europe/Kaliningrad	2023-03-08
2609901	Mamonovo	54.46427	19.93801	PPLA2	23		7271	Europe/Kaliningrad	2023-03-08
4031637	Lavrentiya	65.58299	-170.99663	PPLA2	15		1242	Asia/Anadyr	2024-11-12
4031742	Egvekinot	66.32321	-179.11838	PPLA2	15	4031694	2248	Asia/Anadyr	2024-11-24
6313621	Magas	43.22257	44.77261	PPLA	19		8771	Europe/Moscow	2026-04-14
6417459	Krasnoznamensk	55.59525	37.05235	PPLA2	47		33700	Europe/Moscow	2023-07-11
6418146	Chertanovo Yuzhnoye	55.59072	37.59519	PPLX	48		142000	Europe/Moscow	2016-04-11
6418198	Belorechenskiy	52.81197	103.52386	PPLA2	20		7558	Asia/Irkutsk	2025-02-18
