geoname_id	name	preferred	historic	from	to
688852	Но́вый Караба́й	0	1
688865	Вознесенка	1	0
688871	Воздвижевка	0	0
688899	Войковский	0	1
688899	Капаны	0	1
688899	Керамзавода имени Войкова	0	1
688899	Копани	0	0
688899	Копаны	0	0
688899	Voykovskiy	0	1
688902	Благодатное	0	0
688902	Войково	0	1
688902	Blagodatnyy	0	0
688902	Mikhaylovka	0	1
688902	Voykovo	0	1
688903	Войково	1	0
688903	Айба́р	0	1
688904	Войково	1	0
688904	Катерлез	0	1
688906	Каменное	0	0
688906	Artel’ Voykova	0	1
688906	Voykovo	0	1
688911	Воеводское	0	0
688929	Восточное	1	0
688929	Уч-Кую́	0	1
688935	Воскресенское	0	0
688952	Восход	1	0
688963	Верхокаменка	1	0
688963	Верхнекаменка	0	0
688963	Vorovskiy	0	1
688963	Vorovskoye	0	1
688971	Voroshilovskiy	0	0
689000	Воронцовка	1	0
689006	Вороново	0	0
689021	Воронки	1	0
689021	Кады́ш	0	1
689035	Ворон	1	0
689041	Воробьёво	1	0
689041	Кудайгу́л	0	1
689046	Vorob’yëvka	0	0
689151	Никольское	1	0
689151	Володарское	0	1
689151	Kal’chik	0	1
689151	Voladarskoye	0	1
689155	Володарск	0	0
689161	Волочаевка	1	0
689161	Смаи́л-Бай	0	1
689184	Vol’noye Pole	0	0
689193	Vol’noye	0	0
689198	Волноваха	0	0
689201	Вольная Украина	0	0
689210	Новая Жизнь	1	0
689232	Волкодаево	0	0
689265	Vol’dorf	0	0
689288	Volch’ye	0	0
689296	Волчеяровка	0	0
689300	Волчанское	0	0
689307	Воинка	1	0
689311	Водянское	0	0
689314	Водяное	0	0
689314	Vodyanoye	0	0
689321	Водяне	1	0
689321	Водяное	0	0
689343	Водопойное	1	0
689343	Керлеу́т	0	1
689346	Водное	1	0
689346	Коя́ш	0	1
689373	Владиславовка	1	0
689374	Владиславовка	1	0
689374	Ой-Кую́	0	1
689401	Владимировка	0	0
689416	Владимировка	0	0
689418	Нововладимировка	0	0
689422	Владимировка	1	0
689422	Бай-Кия́т	0	1
689426	Владимиро-Ильинка	0	0
689483	Vishnëvoye	0	0
689484	Vishnëvskiy	0	0
689489	Vishnëvoye	0	0
689492	Вишенное	1	0
689492	Муша́ш	0	1
689493	Суворово	1	0
689493	Аранчи́	0	1
689497	Вишнёвка	1	0
689497	Тарха́н	0	1
689506	Vishnëvoye	0	0
689531	Виноградове	0	0
689531	Виноградово	0	0
689532	Виноградово	1	0
689532	Боз-Оглу́-Монтана́й	0	1
689532	Бузул-Монтанай	0	1
689551	Виноградное	1	0
689551	Чоку́л ру́сский	0	1
689552	Виноградное	1	0
689584	Вольнянск	0	0
689586	Вольноулановское	0	0
689586	Vil’no-Ulyanovskiye	0	0
689586	Vol’noulanovskoye	0	0
689587	Вольнокурьяновское	0	0
689587	Vol’nokur’yanovskoye	0	0
689595	Вилино	1	0
689595	Бурлю́к	0	1
689620	Викторовка	0	0
689634	Видное	1	0
689634	Роза́льевка	0	1
689651	Ветровка	1	0
689651	Боз-Оглу-Гросс	0	1
689652	Ветрянка	1	0
689652	Черке́з Неме́цкий	0	1
689652	Черке́з Тата́рский	0	1
689667	Весёлое-Второе	0	0
689667	Vesëloye-Vtoroye	0	0
689675	Vesëlyy Podol	0	0
689702	Весёлое	0	0
689704	Vesëlyy	0	0
689705	Vesëlyy	0	0
689720	Vesëloye Pole	0	0
689730	Весёлое	0	0
689736	Весёлое	0	0
689738	Весёлое	1	0
689739	Vesëloye	0	0
689740	Веселое	1	0
689740	Весёлое	0	0
689740	Кутлак	0	1
689740	Veseloe	0	0
689740	Vesëloye	0	0
689746	Весёловка	1	0
689746	Ота́ры	0	1
689755	Vesëlen’kaya	0	0
689757	Vesëlaya Tarasovka	0	1
689757	Veselo-Tarasovka	0	1
689759	Веселая Гора	0	0
689760	Vesëlaya Gora	0	0
689772	Весёлое	1	0
689772	Атма́н	0	1
689788	Вершина	0	0
689821	Верхоречье	1	0
689821	Бия́-Сала́	0	1
689829	Верх.Терса	0	0
689836	Верхнекурганное	1	0
689836	Ве́рхняя Асма́	0	1
689851	Верх.Дуванка	0	0
689863	Верх.Токмак	0	0
689868	Верхний Рогачик	0	0
689869	Verkhniy Nagol’chik	0	0
689900	Верхнеторецкое	0	0
689905	Верхнесадовое	1	0
689905	Дуванко́й	0	1
689918	Верхнебогдановка	0	0
689944	Вересаево	1	0
689944	Комзе́товка	0	1
689944	Курулу́-Кенеге́	0	1
689965	Вербовое	0	0
690029	Розовка	0	0
690059	Вел.Мешково	0	0
690063	Великое	1	0
690063	Алчи́н	0	1
690063	Алчи́н-Фрайга́н	0	1
690067	Великотск	0	0
690069	Великоселье	1	0
690069	Таганашми́н	0	1
690069	Тогана́ш-Мин	0	1
690165	Великие Копани	0	0
690203	Большая Знаменка	0	0
690216	Вел.Шишовка	0	0
690247	Большая Лепетиха	0	1
690247	Великая Лепетиха	0	0
690271	Большечерниговка	0	0
690281	Великая Белозёрка	0	0
690288	Великая Александровка	0	0
690339	Vasil’yevskiy	0	0
690340	Vasil’yevskiy	0	0
690341	Vasil’kovoye	0	0
690367	Vasil’yevka	0	0
690369	Vasil’yevka	0	0
690372	Vasil’yevka	0	0
690397	Васильевка	1	0
690410	Васильковое	1	0
690410	Аппа́к-Джанко́й	0	1
690410	Vasil’kovo	0	0
690449	Варваровка	0	0
690465	Варваровка	0	0
690466	Варваровка	1	0
690501	Валуйское	0	0
690515	Валерьяновка	0	0
690524	Вахрушево	0	0
690555	Уютное	1	0
690555	Тотана́й	0	1
690556	Уютное	1	0
690556	Ота́р-Мойна́к	0	1
690558	Пруды	1	0
690558	Ишу́нь Болга́рский	0	1
690566	Уварово	1	0
690566	Бра́нное По́ле	0	1
690566	Кия́т	0	1
690618	Успеновка	0	0
690619	Успеновка	0	0
690621	Успеновка	0	0
690629	Успенка	0	0
690630	Успенка	0	0
690649	Смушкино	1	0
690649	Уржино	0	1
690652	Русское	1	0
690652	Уру́с-Ходжа́	0	1
690655	Урожайне	1	0
690656	Урожайное	1	0
690656	Фернгейм	0	1
690664	Весна	0	0
690664	Uritskoye	0	1
690668	Луговое	1	0
690668	Урчу́к	0	1
690673	Урало-Кавказ	1	0
690695	Ульяновское	0	0
690695	Ul’yanovskoye	0	0
690712	Малиновка	0	0
690712	Ульяновка	0	1
690712	Ul’yanovka	0	1
690715	Ульяновка	0	0
690730	Ульяновка	1	0
690730	Даучи́	0	1
690732	Ульяновка	1	0
690732	Султа́н-Сара́й	0	1
690758	Панфиловка	1	0
690764	Но́во-Сара́буз	0	1
690764	Укромное	0	0
690768	Украинка	1	0
690768	Кадыэскерко́й	0	1
690768	Тубенко́й	0	1
690768	Украи́нское	0	1
690771	Украинск	0	0
690782	Украинка	1	0
690782	Червоная Украина	0	1
690782	Chervonaya Ukrainka	0	1
690820	Угловое	1	0
690820	Аджи́-Була́т	0	1
690822	Углегорск	0	0
690823	Угледар	0	0
690836	Уделенское	0	0
690838	Ударное	1	0
690838	Бочала́	0	1
690841	Удачное	0	0
690844	Удачное	1	0
690844	Ишу́нь	0	1
690844	Эсе́н-Бак-Ишу́нь	0	1
690845	Колодезное	1	0
690845	Учку́й-Тарха́н	0	1
690856	Высокогорное	1	0
690856	Тюзлер	0	1
690867	Зерновое	1	0
690867	Тюбе́й	0	1
690916	Присивашное	1	0
690916	Тузлы́-Шейх-Эли́	0	1
690973	Тургеневка	1	0
690973	Теберти́	0	1
691032	Клёновка	1	0
691032	Скворцо́во	0	1
691032	Туата́й	0	1
691037	Алешки	1	0
691037	Алёшки	0	0
691037	Цюрупинск	0	1
691059	Цветочное	1	0
691059	Но́вая Бурульча́	0	1
691064	Цветково	1	0
691064	Чиче́	0	1
691077	Цукурино	0	0
691133	Tsentral’no-Bokovskiy	0	0
691133	Tsentral’no-Bokovskoy	0	0
691138	Целинное	1	0
691138	Кырк-Чипче́	0	1
691156	Tsarëvyy	0	0
691159	Tsarëvka	0	0
691160	Пушкино	1	0
691160	Царе́квичи	0	1
691213	Трудолюбовка	0	0
691219	Трудолюбовка	1	0
691219	Кобе́к	0	1
691220	Трудолюбовка	1	0
691220	Но́вый Бодра́к	0	1
691236	Трояны	0	0
691279	Троицкое	0	0
691282	Троицкое	0	0
691293	Троицко-Харцызск	0	0
691300	Трофимовка	0	0
691330	Trembachëvo	0	0
691331	Трехизбенка	0	0
691341	Трактовое	1	0
691341	Джума́-Абла́м	0	1
691345	Ковыльное	1	0
691345	Той-Тебе́	0	1
691354	Тошковка	0	0
691355	Тошківка	1	0
691355	Тошковка	0	0
691358	Торское	0	0
691374	Чистяково	1	0
691374	Торез	0	1
691374	Chistyakovo	0	0
691374	Sloboda Alekseevka	0	1
691374	Tschistjakowo	0	0
691397	Тополёвка	1	0
691397	Топлы́	0	1
691412	Tonen’kiy	0	0
691430	Томашевка	1	0
691469	Токмак	0	0
691480	Токарево	1	0
691480	Джамчи́	0	1
691485	Токаревка	0	0
691526	Тимошівка	1	0
691527	Тимоново	0	0
691535	Тимофеевка	0	0
691542	Тимирязево	1	0
691542	Карангу́т-Ойра́т	0	1
691542	Каранку́т Ру́сский	0	1
691562	Тихий Гай	0	0
691562	Tikhiy Gay	0	0
691603	Терпіння	1	0
691608	Терны	0	0
691634	Терновка	1	0
691634	Ста́рые Шули́	0	1
691639	Терноватое	0	0
691656	Спокойное	1	0
691656	Терменчи́	0	1
691701	Теплое	0	0
691701	Tëploye	0	0
691704	Тепловка	1	0
691704	Контуга́н	0	1
691705	Теплогорск	0	0
691721	Маслово	1	0
691721	Тенсу́	0	1
691723	Тенистое	1	0
691723	Калымта́й	0	1
691735	Темировка	0	0
691741	Бойковское / Тельманово	1	0
691741	Тельманово	0	1
691741	Tel’manovo	0	1
691777	Таврическое	1	0
691777	Карт-Каза́к № 3	0	1
691788	Tat’yanovka	0	0
691806	Клепинино	1	0
691806	Ташлы́-Кипча́к	0	1
691842	Островское	1	0
691842	Тарха́н-Суна́к	0	1
691846	Дворовое	1	0
691846	Тарха́н	0	1
691863	Тарасовка	0	0
691876	Tarasovka	0	1
691888	Тарасовка	0	0
691892	Тарасовка	0	0
691918	Танюшевка	0	0
691919	Танковое	1	0
691919	Бию́к-Сюре́нь	0	1
691920	Сары-Баш	1	0
691920	Та́нино	0	1
691947	Талаковка	0	0
691970	Табачное	1	0
691970	Аджи́-Ахма́т	0	1
691971	Табачное	1	0
691999	Северодонецк	0	0
692004	Sychëvka	0	0
692016	Святогорск	0	0
692016	Banno-Tat’yanovka	0	0
692017	Святогоровка	0	0
692028	Свободное	0	0
692048	Свистуновка	0	0
692085	Светлое	1	0
692085	Тама́к-Кирги́з	0	1
692085	Я́нцево	0	1
692093	Светлодарск	0	0
692105	Свердловск	0	1
692105	Село имени Свердлова	0	1
692105	Sverdlovs'k	0	1
692106	Свердловское	1	0
692106	Девле́т-Али́	0	1
692107	Свердлово	0	1
692107	Холодное	0	0
692107	Sverdlovo	0	1
692118	Сватове	1	0
692118	Сватово	0	0
692134	Суворовское	1	0
692134	Бога́й	0	1
692170	Сусанино	1	0
692170	Бию́к-Буза́в	0	1
692248	Степногорск	0	0
692254	Суходольск	0	0
692297	Борисовка	1	0
692297	Суи́н-Эли́	0	1
692315	Судак	1	0
692325	Стыла	0	0
692338	Стульнево	0	0
692403	Stroitel’	0	0
692409	Строгановка	0	0
692410	Строгоновка	1	0
692410	Мама́к	0	1
692433	Стрельцовка	0	0
692505	Столбовое	1	0
692505	Мечетлы́-Кита́й	0	1
692506	Столбовое	1	0
692506	Курулу́	0	1
692534	Стерегущее	1	0
692534	Ве́рхний Бака́л	0	1
692556	Ботаническое	1	0
692556	Аи́п	0	1
692557	Степное	1	0
692557	Камба́ры	0	1
692559	Степное	0	0
692561	Степное	1	0
692561	Муни́й	0	1
692587	Степановка	0	0
692592	Степанівка	1	0
692592	Степановка	0	0
692608	Степано-Крынка	0	0
692624	Стельмаховка	0	0
692626	Стефановка	1	0
692667	Stavkhi	0	0
692667	Stavki	0	0
692713	Старый Крым	0	0
692714	Старый Крым	1	0
692721	Алмазное	1	0
692721	Ста́рый Керлеу́т	0	1
692723	Долинка	1	0
692723	Ста́рый Карагу́рт	0	1
692806	Старопетровка	0	0
692808	Старомлыновка	0	0
692810	Старомихайловка	0	0
692812	Старомайорское	0	0
692822	Старогнатовка	0	0
692825	Стародубовка	0	0
692829	Старобешево	1	0
692829	Старобешеве	0	0
692831	Starobel’skiy	0	0
692832	Старобельск	0	0
692833	Мироновка	1	0
692833	Ста́ро-Баяу́т	0	1
692849	Старченково	0	1
692849	Темрюк	0	0
692884	Старая Маячка	0	0
692887	Староласпа	0	0
692944	Станіслав	1	0
692953	Станица Луганская	0	0
692953	Luganskaya	0	0
692953	Stanichnno-Luganskoye	0	0
692953	Stanichno Luganskaya	0	0
692953	Stanichno-Luganskoye	0	0
692960	Стальное	1	0
692960	Бары́н	0	1
692974	Стахановка	1	0
692974	Бешу́й-Иля́к	0	1
692975	Кадиевка	1	0
692975	Стаханов	0	0
693004	Степное	0	0
693021	Свиридоновка	0	0
693026	Спеваковка	0	0
693031	Спасско-Михайловка	0	0
693038	Спасовка	1	0
693055	Советское	1	0
693055	Мише́н-Найма́н	0	1
693055	Найма́н	0	1
693056	Советское	1	0
693062	Советский	1	0
693062	Ички́	0	0
693070	Сатера	1	0
693154	Соляное	1	0
693165	Соловьёвка	1	0
693165	Аталы́к-Эли́	0	1
693218	Солнечногорское	1	0
693219	Солнечная Долина	1	0
693219	Коз	0	1
693219	Ко́зы	0	1
693220	Красная Слобода	1	0
693220	Солла́р	0	1
693222	Солидарное	0	0
693223	Солидарное	0	0
693226	Солёное Озеро	1	0
693226	Тогана́ш	0	1
693243	Соль	0	0
693246	Соколы	1	0
693246	Аманша́ Евре́йская	0	1
693246	Ойфгонг	0	1
693269	Сокологорное	0	0
693272	Соколиное	1	0
693272	Кокко́зы	0	1
693283	Ильинка	1	0
693283	Вило́р	0	1
693283	Но́вый Джелиша́й	0	1
693302	Sof’ye-Kondrat’yevka	0	0
693304	Софиевский	0	0
693305	Валовое	0	0
693339	Софиевка	0	0
693372	Олива	1	0
693372	Ве́рхняя Мухала́тка	0	1
693381	Снежное	1	0
693421	Смоляное	0	0
693435	Смирново	0	0
693468	Славянск	0	0
693469	Славяносербск	1	0
693571	Славянское	1	0
693571	Сады́р	0	1
693588	Славное	1	0
693588	Бака́л Тата́рский	0	1
693596	Slavyans’ke	0	0
693601	Сладководное	0	0
693611	Скворцово	1	0
693611	Ста́рые Ле́зы	0	1
693611	Ста́рый Лез	0	1
693612	Скворцовка	0	0
693641	Скородная	0	0
693698	Скалистое	1	0
693698	Тав-Бодра́к	0	1
693709	Скадовск	0	0
693712	Сизовка	1	0
693712	Сая	0	1
693726	Сивашское	0	0
693727	Сивашовка	0	0
693754	Сиротино	0	0
693755	Сиротино	0	0
693781	Калиновка	1	0
693781	Калинино	0	1
693781	Kalinino	0	1
693781	Sinitsinskiy	0	1
693802	Симоненко	1	0
693802	Ильгери́-Абла́м	0	1
693802	Эльгеры́-Абла́м	0	1
693805	Симферополь	1	0
693809	Симеиз	1	0
693889	Шульгинка	0	0
693901	Шубино	1	0
693901	Бай-Коджа́	0	1
693901	Шу́бино-Байгоджа́	0	1
693903	Штурмовое	1	0
693903	Новые Шули	0	1
693905	Штормово	0	0
693917	Шпотино	0	0
693938	Шотовка	0	0
694007	Шишкино	1	0
694007	Найдорф	0	1
694023	Широке	0	0
694024	Широкое	0	0
694030	Пшеничное	1	0
694030	Каранги́т	0	1
694030	Октябрьдо́рф	0	1
694031	Широкое	1	0
694031	Переселенческий участок № 66	0	1
694033	Широкое	1	0
694033	Бию́к-Муско́мья	0	1
694044	Широкий	0	0
694053	Широкино	0	0
694058	Широкая Балка	0	0
694076	Шипиловка	0	0
694103	Лебединка	1	0
694103	Шейх-Мана́й	0	1
694104	Заливное	1	0
694104	Шейхле́р	0	1
694106	Партизаны	1	0
694106	Шейх-Эли́	0	1
694108	Verkhnyaya Shevyrevka	0	0
694145	Шевченково	0	0
694167	Шевченко	0	0
694168	Шевченко	0	0
694240	Shëlokovyy	0	0
694245	Шелковичное	1	0
694245	Теме́ш	0	1
694250	Шелестівка	0	0
694266	Щурово	0	0
694266	Schurovo	0	0
694266	Shchurovo	0	0
694281	Щетово	0	0
694290	Щербинівка	1	0
694314	Абрикосовка	1	0
694314	Унгу́т	0	1
694320	Щебетовка	1	0
694340	Шаровка	0	0
694363	Шандриголово	0	0
694374	Шалаши	1	0
694374	El’tok	0	1
694377	Шахтне	1	0
694377	Шахтное	0	0
694378	Шахтино	1	0
694378	Ак-Кобе́к	0	1
694381	Shakhtërskiy	0	0
694382	Шахтёрск	1	0
694382	Шахтерск	0	0
694382	Shakhtërsk	0	0
694397	Шабельковка	0	0
694403	Северск	1	0
694406	Северо-Гундоровский	0	0
694409	Северный	0	0
694410	Северное	0	0
694411	Северное	1	0
694411	Джела́л	0	1
694415	Северное	1	0
694415	Чеголта́й Неме́цкий	0	1
694423	Севастополь	0	0
694447	Сергеевка	0	0
694449	Сергеевка	0	0
694463	Сергеевка	0	0
694466	Сергеевка	0	0
694494	Серебрянка	0	0
694495	Серебрянка	1	0
694495	Октябрьдо́рф	0	1
694504	Сердитое	0	0
694526	Сентяновка	0	0
694533	Сенное	1	0
694533	Танагельды́	0	1
694554	Семисотка	1	0
694563	Семикозовка	0	0
694574	Семидворье	1	0
694579	Сімейкине	1	0
694579	Семейкино	0	0
694620	Семеновка	0	0
694622	Semënovka	0	0
694624	Семёновка	0	0
694627	Семёновка	1	0
694627	Китень Русский	0	1
694677	Селидово	0	0
694680	Seleznëvka	0	0
694712	Сэдове	1	0
694712	Седово	0	0
694725	Счастье	1	0
694728	Счастливое	1	0
694728	Бию́к-Озенба́ш	0	1
694763	Savel’yevka	0	0
694790	Алексеевка	1	0
694790	Сартана́	0	1
694791	Тарасовка	1	0
694791	Сарона́	0	1
694803	Лучевое	1	0
694803	Сарги́л	0	1
694841	Самойловка	0	0
694881	Салтычия	0	0
694906	Передовое	1	0
694910	Саки	1	0
694955	Садовое	1	0
694955	Но́во-Цари́цыно	0	1
694956	Sadovo-Khrustal’nenskiy	0	0
694983	Красноярское	1	0
694983	Сачал	0	1		1948
694983	Сычево	0	0
695022	Рылеевка	1	0
695022	Карчига́	0	1
695029	Рыбянцево	0	0
695039	Рыбинское	0	0
695053	Рыбачье	1	0
695053	Туа́к	0	1
695120	Русаковка	1	0
695120	Коке́й Ру́сский	0	1
695137	Рудовка	0	0
695265	Ручьи	1	0
695265	Копкары́ Неме́цкие	0	1
695266	Рубцы	0	0
695274	Рубежное	1	0
695285	Рубанівка	1	0
695302	Александрополь	1	0
695302	Олександрополь	0	0
695302	Rozovka	0	1
695302	Shakhovo	0	1
695303	Розовка	0	0
695304	Розовка	0	0
695307	Розівка	1	0
695331	Риздвянка	0	0
695339	Водяное	0	0
695347	Розы Люксембург	0	0
695349	Маковское	1	0
695349	Асан-Ба́й Гре́ческий	0	1
695353	Роза	0	0
695357	Курахово	0	0
695371	Ровное	1	0
695371	Аджи́-Атма́н	0	1
695379	Ровеньки	1	0
695379	Roven’ki	0	0
695409	Россошанка	1	0
695409	Саватка	0	1
695441	Розкішне	1	0
695441	Роскошное	0	0
695444	Роскошное	1	0
695444	Сеи́т-Була́т Но́вый	0	1
695469	Ромашкино	1	0
695469	Ико́р	0	1
695469	Соку́р-Кой	0	1
695477	Романово	1	0
695477	Арги́н-Табечи́к	0	1
695571	Родное	1	0
695571	Уппа́	0	1
695572	Родниковое	1	0
695572	Скеля	0	1
695574	Родниково	1	0
695574	Старый Кулчу́к	0	1
695581	Родинское	1	0
695581	Khutor Liman	0	1
695581	Krasnyy Liman	0	1
695581	Liman	0	1
695585	Родаково	0	0
695634	Першотравневое	0	0
695646	Резервное	1	0
695646	Кучук-Мускомья	0	0
695646	Kuchuk-Muskom’ya	0	1
695661	Репино	1	0
695661	Бию́к-Яшла́в	0	1
695669	Речное	1	0
695669	Караба́й-Вальц	0	1
695669	Караба́й-Ива́новка	0	1
695716	Разумовка	0	0
695732	Razdol’ye	0	0
695733	Раздолье	1	0
695733	Дортку́ль	0	1
695736	Razdol’nyy	0	0
695738	Раздольное	0	0
695738	Razdol’noye	0	0
695740	Раздольное	1	0
695740	Razdol’noye	0	0
695762	Райгородок	0	0
695770	Rayëvka	0	0
695771	Rayëvka	0	0
695774	Рай-Александровка	0	0
695778	Равнополье	0	0
695778	Ravnopol’ye	0	0
695780	Ровнополь	0	0
695798	Розсипне	1	0
695801	Рассыпное	0	0
695805	Распасеевка	0	0
695883	Отрадное	0	0
695930	Раденск	1	0
695970	Пятихатка	1	0
695970	Бешу́й-Эли́	0	1
696005	Putnëv	0	0
696010	Путиловка	0	0
696010	Путиловский край	0	0
696040	Пушкино	1	0
696040	Эсен-Эки́	0	1
696077	Птаховка	0	0
696113	Прямое	1	0
696113	Булатчи́	0	1
696128	Пруды	1	0
696128	Абле́ш	0	1
696130	Прозрачное	1	0
696130	Тереклы́-Аба́ш	0	1
696131	Проезжее	0	0
696133	Proval’ye	0	0
696152	Просторное	1	0
696152	Шири́н Но́вый	0	1
696162	Promin’	0	0
696164	Пролом	1	0
696169	Пятиполье / Пролетарское	1	0
696169	Proletariy	0	1
696169	Proletarskoye	0	1
696169	Pyatipol’ye	0	0
696172	Пролетарское	0	0
696205	Приютное	0	0
696216	Приволье	0	0
696218	Привілля	1	0
696218	Приволье	0	0
696219	Приволье	0	0
696221	Privol’ye	0	0
696222	Privol’noye	0	0
696222	Privol’ye	0	0
696226	Privol’noye	0	0
696232	Привольное	0	0
696233	Приветное	1	0
696233	Боле́к-Аджи́	0	1
696233	Привольное	0	1
696234	Привольное	1	0
696234	Тауша́н-База́р	0	1
696239	Приветное	1	0
696240	Приветное	1	0
696240	Уску́т	0	1
696262	Пришиб	0	0
696275	Приозерное	1	0
696275	Чуруба́ш	0	1
696279	Приморское	0	0
696280	Сартана	1	0
696280	Приморское	0	0
696291	Приморский	1	0
696291	Дальние Камыши	0	1
696292	Приморск	0	0
696306	Пригорье	0	0
696306	Prigor’ye	0	0
696313	Придорожное	1	0
696313	Дюрме́нь	0	1
696332	Покровка Вторая	0	1
696332	Приазовское	0	0
696339	Преслав	0	0
696342	Преображенное	0	0
696355	Прелестное	0	0
696358	Предмостное	1	0
696358	Тюп-Джанко́й	0	1
696362	Пречистовка	0	0
696366	Правдовка	0	1
696366	Старая Николаевка	0	0
696366	Pravdovka	0	1
696366	Prawdowka	0	1
696366	Staraya Nikolayevka	0	0
696371	Правда	1	0
696371	Дер-Э́мес	0	1
696464	Посад-Покровское	0	0
696471	Портовое	1	0
696471	Сары́-Була́т	0	1
696484	Порфирьевка	1	0
696536	Поповка	0	0
696539	Поповка	1	0
696566	Попасная	0	0
696575	Понизовка	1	0
696575	Ни́жний Кикинеи́з	0	1
696600	Поляновка	0	0
696614	Поляна	1	0
696633	Полтавское	1	0
696633	Манги́т № 2	0	1
696633	Чегердикчи́-Мангы́т	0	1
696638	Полтавка	0	0
696653	Половинкино	0	0
696677	Пологи	0	0
696717	Покровское	0	0
696718	Покровское	0	0
696728	Kumachëvo	0	0
696733	Покровка	0	0
696835	Подстепное	0	0
696851	Подовое	0	0
696855	Подовка	0	0
696879	Подо-Калиновка	0	0
696940	Подгоровка	0	0
696954	Подгорное	0	0
696960	Подгорное	1	0
696960	Джанкой	0	1
696961	Подгорное	1	0
696961	Календо	0	1
696999	Почтовое	1	0
697024	Победное	1	0
697024	Тарханла́р	0	1
697025	Победное	1	0
697025	Шиба́нь	0	1
697031	Побэда	1	0
697032	Победа	0	0
697077	Плодовое	1	0
697077	Азе́к	0	1
697079	Плодородное	1	0
697079	Кок-Теи́н	0	1
697079	Коктеи́н-Берли́н	0	1
697120	Платоновка	0	0
697124	Коктебель	1	0
697124	Planers’ke	0	0
697203	Пионерское	1	0
697203	Джолма́н	0	1
697255	Пивневка	0	0
697274	Пазено	1	0
697274	Петровское	0	1
697276	Петровское	0	0
697278	Петровское	0	0
697280	Петровское	0	0
697356	Петровка	0	0
697363	Новоспасское	1	0
697363	Петровка	0	1		2024
697387	Петровка	0	0
697391	Петровка	0	0
697393	Петровка	0	0
697396	Петровка	1	0
697398	Петровка	1	0
697398	Ве́рхний Джаба́ч	0	1
697401	Petroven’ki	0	0
697415	Петропавловка	0	0
697437	Петропавловка	0	0
697441	Петро-Михайловка	0	0
697484	Песочное	1	0
697484	Мескечи́	0	1
697502	Пески	0	0
697529	Песчаное	0	0
697530	Песчаное	1	0
697530	Алма́-Тама́к	0	1
697531	Песчановка	0	0
697546	Первозвановка	0	0
697565	Першотравневое	1	0
697568	Первомайское	1	0
697568	Джурчи́	0	1
697579	Первомайское	0	0
697588	Первомайское	1	0
697588	Бейтаны́ш	0	1
697590	Первомайск	0	0
697592	Первомайск	0	0
697601	Першоконстантиновка	0	0
697601	Pervokonstantinovka	0	0
697613	Мангуш	1	0
697613	Першотравневе	0	0
697613	Першотравневое	0	0
697624	Перово	1	0
697624	Бадана́	0	1
697650	Перевальск	0	0
697652	Переваловка	1	0
697652	Эльбузлы́	0	1
697653	Перевальное	1	0
697653	Ангара́	0	1
697687	Перепёлкино	1	0
697687	Камба́р-Ваку́ф	0	1
697700	Переможное	0	0
697729	Перекоп	1	0
697742	Передовое	1	0
697742	Уркуста́	0	1
697771	Пелагеевка	0	0
697809	Пчельники	1	0
697809	Аранд	0	1
697811	Пчелиное	1	0
697811	Куртлу́к	0	1
697839	Павловка	0	0
697874	Павловка	0	0
697876	Павловка	0	0
697878	Павловка	1	0
697878	Керлеу́т	0	1
697886	Павлополь	0	0
697918	Pas’kovo	0	0
697956	Новопавловка	0	0
697956	Партизаны	0	1
697956	Novaya Pavlovka	0	0
697956	Novo-Pavlovka	0	0
697956	Partizany	0	1
697957	Партизаны	0	1
697957	Рыково	0	0
697958	Аджимушкай	1	0
697959	Партизанское	1	0
697959	Сабла́	0	1
697959	Саблы́	0	1
697960	Прохладное	1	0
697960	Ма́нгуш	0	1
697960	Партиза́нское	0	1
697969	Парковое	1	0
697974	Макаров Яр	1	0
697974	Пархоменко	0	1
697974	Makarov Yar	0	0
698006	Пантелеймоновка	0	0
698019	Pan’kovka	0	0
698020	Pan’kovka	0	0
698034	Памятник	0	0
698106	Мельники	1	0
698106	Шавха́л	0	1
698134	Овощное	1	0
698134	Так-Бузар	0	1
698140	Овчарово	0	0
698157	Отрадное	1	0
698157	Ханышко́й	0	1
698158	Плотинное	1	0
698158	Га́вро	0	1
698159	Отрадное	1	0
698159	Магара́ч	0	1
698164	Отрадовка	0	0
698165	Открытое	1	0
698165	Найн-Бронт	0	1
698200	Островское	1	0
698200	Кия́т	0	1
698202	Островское	1	0
698265	Осовины	1	0
698282	Осокоровка	0	0
698294	Холодовка	1	0
698294	Османчи́к	0	1
698316	Осипенко	0	0
698319	Осиново	0	0
698356	Орлянское	0	0
698356	Orlyanskoye	0	1
698357	Орлянка	1	0
698360	Орловское	1	0
698360	Бай-Болу́ш	0	1
698360	Сырт-Бий-Болу́ш	0	1
698364	Орлово	0	0
698376	Орлівка	1	0
698376	Орловка	0	0
698377	Орловка	1	0
698377	Бий-Орлю́к	0	1
698391	Орлиное	1	0
698391	Байда́ры	0	1
698420	Ореховка	0	0
698428	Орехов	0	0
698430	Ореанда	1	0
698438	Орджоникидзе	1	0
698466	Оползневое	1	0
698466	Кикинеи́з	0	1
698468	Опасное	0	0
698545	Ольховое	0	0
698559	Ol’khovchik	0	0
698572	Ol’govka	0	0
698573	Ольговка	0	0
698578	Ol’ginskoye	0	0
698584	Ольгинка	0	0
698614	Оленовка	0	0
698634	Окунёвка	1	0
